card_id,name,set_code,supertype,subtypes,types,rarity,hp,retreat_count,is_basic,is_stage1,is_stage2,flavor_text,num_attacks,max_damage,min_cost,max_cost,avg_dpe,has_ability,num_abilities,txt_draw,txt_search,txt_heal,txt_status,txt_accel,txt_discard,txt_coin,txt_counter,txt_switch,txt_prevent,attack_text
base1-95,Switch,base1,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base1-96,Double Colorless Energy,base1,Energy,Special,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base1-97,Fighting Energy,base1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base1-98,Fire Energy,base1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base1-99,Grass Energy,base1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base1-100,Lightning Energy,base1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base1-101,Psychic Energy,base1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base1-102,Water Energy,base1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base2-1,Clefable,base2,Pokémon,Stage 1,Colorless,Rare Holo,70.0,2,0,1,0,A timid Fairy Pokémon that is rarely seen. It will run and hide the moment it senses people.,2,0,1,2,0.0,0,0,0,0,0,0,0,1,0,0,0,1,"Choose 1 of the Defending Pokémon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. (No matter what type the Defending Pokémon is, Clefable's type is still Colorless.) All damage done by attacks to Clefable during your opponent's next turn is reduced by 20 (after applying Weakness and Resistance). "
base2-2,Electrode,base2,Pokémon,Stage 1,Lightning,Rare Holo,90.0,1,0,1,0,It stores electrical energy under very high pressure. It often explodes with little or no provocation.,2,20,2,3,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0," If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon (including your own). "
base2-3,Flareon,base2,Pokémon,Stage 1,Fire,Rare Holo,70.0,1,0,1,0,"When storing thermal energy in its body, its temperature could soar to over 1600 degrees.",2,60,2,4,10.0,0,0,0,0,0,0,0,1,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. Discard 1 Fire Energy card attached to Flareon in order to use this attack. "
base2-4,Jolteon,base2,Pokémon,Stage 1,Lightning,Rare Holo,70.0,1,0,1,0,"It accumulates negative ions from the atmosphere to blast out 10,000-volt lightning bolts.",2,20,2,3,5.833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. Flip 4 coins. This attack does 20 damage times the number of heads. "
base2-5,Kangaskhan,base2,Pokémon,Basic,Colorless,Rare Holo,90.0,3,1,0,0,The infant rarely ventures out of its mother's protective pouch until it is three years old.,2,20,1,4,2.5,0,0,1,0,0,0,0,0,0,0,0,0,Draw a card. Flip 4 coins. This attack does 20 damage times the number of heads. 
base2-6,Mr. Mime,base2,Pokémon,Basic,Psychic,Rare Holo,40.0,1,1,0,0,"If interrupted while miming, it will slap around the enemy with its broad hands.",1,10,2,2,5.0,1,1,0,0,0,1,0,0,0,1,0,1,"Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon. Whenever an attack (including your own) does 30 or more damage to Mr. Mime (after applying Weakness and Resistance), prevent that damage. (Any other effects of attacks still happen.) This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed. Invisible Wall"
base2-7,Nidoqueen,base2,Pokémon,Stage 2,Grass,Rare Holo,90.0,3,0,0,1,Its hard scales provide strong protection. It uses its hefty bulk to execute powerful moves.,2,50,2,4,11.25,0,0,0,0,0,0,0,0,0,0,0,0,Does 20 damage plus 20 more damage for each Nidoking you have in play.  
base2-8,Pidgeot,base2,Pokémon,Stage 2,Colorless,Rare Holo,80.0,0,0,0,1,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as Magikarp.",2,30,2,3,10.0,0,0,0,0,0,0,0,0,0,0,0,0," Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand. "
base2-9,Pinsir,base2,Pokémon,Basic,Grass,Rare Holo,60.0,1,1,0,0,"If it fails to crush the victim in its pincers, it will swing its victim around and toss it hard.",2,50,2,4,11.25,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.  "
base2-10,Scyther,base2,Pokémon,Basic,Grass,Rare Holo,70.0,0,1,0,0,"With ninja-like agility and speed, it can create the illusion that there is more than one of it.",2,30,1,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,"During your next turn, Scyther's Slash attack's base damage is 60 instead of 30.  "
base2-11,Snorlax,base2,Pokémon,Basic,Colorless,Rare Holo,90.0,4,1,0,0,"Very lazy. Just eats and sleeps. As its rotund bulk builds, it becomes steadily more slothful.",1,30,4,4,7.5,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. Snorlax can't become Asleep, Confused, Paralyzed, or Poisoned. This power can't be used if Snorlax is already Asleep, Confused, or Paralyzed. Thick Skinned"
base2-12,Vaporeon,base2,Pokémon,Stage 1,Water,Rare Holo,80.0,1,0,1,0,Lives close to water. Its long tail is ridged with a fin that is often mistaken for a mermaid's.,2,30,2,3,7.5,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. Does 30 damage plus 10 more damage for each Water Energy attached to Vaporeon but not used to pay for this attack's Energy cost. Extra Water Energy after the 2nd doesn't count. "
base2-13,Venomoth,base2,Pokémon,Stage 1,Grass,Rare Holo,70.0,0,0,1,0,The dust-like scales covering its wings are color coded to indicate the kinds of poison it has.,1,10,2,2,5.0,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused and Poisoned. Once during your turn (before your attack), you may change the type of Venomoth to the type of any other Pokémon in play other than Colorless. This power can't be used if Venomoth is Asleep, Confused, or Paralyzed. Shift"
base2-14,Victreebel,base2,Pokémon,Stage 2,Grass,Rare Holo,80.0,2,0,0,1,"Said to live in huge colonies deep in jungles, although no one has ever returned from there.",2,20,1,2,5.0,0,0,0,0,0,0,0,0,1,0,1,0,"If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon. Flip a coin. If heads, the Defending Pokémon can't retreat during your next turn. "
base2-15,Vileplume,base2,Pokémon,Stage 2,Grass,Rare Holo,80.0,2,0,0,1,"The larger its petals, the more toxic pollen it contains. Its big head is heavy and hard to hold up.",1,40,3,3,13.333333333333334,1,1,0,0,1,1,0,0,1,1,0,0,"Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused (after doing damage). Once during your turn (before your attack), you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed. Heal"
base2-16,Wigglytuff,base2,Pokémon,Stage 1,Colorless,Rare Holo,80.0,2,0,1,0,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size.",2,10,1,3,1.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep. Does 10 damage plus 10 more damage for each of your Benched Pokémon. 
base2-17,Clefable,base2,Pokémon,Stage 1,Colorless,Rare,70.0,2,0,1,0,A timid Fairy Pokémon that is rarely seen. It will run and hide the moment it senses people.,2,0,1,2,0.0,0,0,0,0,0,0,0,1,0,0,0,1,"Choose 1 of the Defending Pokémon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. (No matter what type the Defending Pokémon is, Clefable's type is still Colorless.) All damage done by attacks to Clefable during your opponent's next turn is reduced by 20 (after applying Weakness and Resistance). "
base2-18,Electrode,base2,Pokémon,Stage 1,Lightning,Rare,90.0,1,0,1,0,It stores electrical energy under very high pressure. It often explodes with little or no provocation.,2,20,2,3,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0," If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon (including your own). "
base2-19,Flareon,base2,Pokémon,Stage 1,Fire,Rare,70.0,1,0,1,0,"When storing thermal energy in its body, its temperature could soar to over 1600 degrees.",2,60,2,4,10.0,0,0,0,0,0,0,0,1,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. Discard 1 Fire Energy card attached to Flareon in order to use this attack. "
base2-20,Jolteon,base2,Pokémon,Stage 1,Lightning,Rare,70.0,1,0,1,0,"It accumulates negative ions from the atmosphere to blast out 10,000-volt lightning bolts.",2,20,2,3,5.833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. Flip 4 coins. This attack does 20 damage times the number of heads. "
base2-21,Kangaskhan,base2,Pokémon,Basic,Colorless,Rare,90.0,3,1,0,0,The infant rarely ventures out of its mother's protective pouch until it is three years old.,2,20,1,4,2.5,0,0,1,0,0,0,0,0,0,0,0,0,Draw a card. Flip 4 coins. This attack does 20 damage times the number of heads. 
base2-22,Mr. Mime,base2,Pokémon,Basic,Psychic,Rare,40.0,1,1,0,0,"If interrupted while miming, it will slap around the enemy with its broad hands.",1,10,2,2,5.0,1,1,0,0,0,1,0,0,0,1,0,1,"Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon. Whenever an attack (including your own) does 30 or more damage to Mr. Mime (after applying Weakness and Resistance), prevent that damage. (Any other effects of attacks still happen.) This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed. Invisible Wall"
base2-23,Nidoqueen,base2,Pokémon,Stage 2,Grass,Rare,90.0,3,0,0,1,Its hard scales provide strong protection. It uses its hefty bulk to execute powerful moves.,2,50,2,4,11.25,0,0,0,0,0,0,0,0,0,0,0,0,Does 20 damage plus 20 more damage for each Nidoking you have in play.  
base2-24,Pidgeot,base2,Pokémon,Stage 2,Colorless,Rare,80.0,0,0,0,1,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as Magikarp.",2,30,2,3,10.0,0,0,0,0,0,0,0,0,0,0,0,0," Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand. "
base2-25,Pinsir,base2,Pokémon,Basic,Grass,Rare,60.0,1,1,0,0,"If it fails to crush the victim in its pincers, it will swing its victim around and toss it hard.",2,50,2,4,11.25,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.  "
base2-26,Scyther,base2,Pokémon,Basic,Grass,Rare,70.0,0,1,0,0,"With ninja-like agility and speed, it can create the illusion that there is more than one of it.",2,30,1,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,"During your next turn, Scyther's Slash attack's base damage is 60 instead of 30.  "
base2-27,Snorlax,base2,Pokémon,Basic,Colorless,Rare,90.0,4,1,0,0,"Very lazy. Just eats and sleeps. As its rotund bulk builds, it becomes steadily more slothful.",1,30,4,4,7.5,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. Snorlax can't become Asleep, Confused, Paralyzed, or Poisoned. This power can't be used if Snorlax is already Asleep, Confused, or Paralyzed. Thick Skinned"
base2-28,Vaporeon,base2,Pokémon,Stage 1,Water,Rare,80.0,1,0,1,0,Lives close to water. Its long tail is ridged with a fin that is often mistaken for a mermaid's.,2,30,2,3,7.5,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. Does 30 damage plus 10 more damage for each Water Energy attached to Vaporeon but not used to pay for this attack's Energy cost. Extra Water Energy after the 2nd doesn't count. "
base2-29,Venomoth,base2,Pokémon,Stage 1,Grass,Rare,70.0,0,0,1,0,The dust-like scales covering its wings are color coded to indicate the kinds of poison it has.,1,10,2,2,5.0,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused and Poisoned. Once during your turn (before your attack), you may change the type of Venomoth to the type of any other Pokémon in play other than Colorless. This power can't be used if Venomoth is Asleep, Confused, or Paralyzed. Shift"
base2-30,Victreebel,base2,Pokémon,Stage 2,Grass,Rare,80.0,2,0,0,1,"Said to live in huge colonies deep in jungles, although no one has ever returned from there.",2,20,1,2,5.0,0,0,0,0,0,0,0,0,1,0,1,0,"If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon. Flip a coin. If heads, the Defending Pokémon can't retreat during your next turn. "
base2-31,Vileplume,base2,Pokémon,Stage 2,Grass,Rare,80.0,2,0,0,1,"The larger its petals, the more toxic pollen it contains. Its big head is heavy and hard to hold up.",1,40,3,3,13.333333333333334,1,1,0,0,1,1,0,0,1,1,0,0,"Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused (after doing damage). Once during your turn (before your attack), you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed. Heal"
base2-32,Wigglytuff,base2,Pokémon,Stage 1,Colorless,Rare,80.0,2,0,1,0,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size.",2,10,1,3,1.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep. Does 10 damage plus 10 more damage for each of your Benched Pokémon. 
base2-33,Butterfree,base2,Pokémon,Stage 2,Grass,Uncommon,70.0,0,0,0,1,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.",2,40,2,4,10.0,0,0,0,0,0,0,0,0,0,1,1,0,"If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.) Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon (after applying Weakness and Resistance) (rounded up to the nearest 10). "
base2-34,Dodrio,base2,Pokémon,Stage 1,Colorless,Uncommon,70.0,0,0,1,0,"Uses its three brains to execute complex plans. While two heads sleep, one head stays awake.",1,10,3,3,3.3333333333333335,1,1,0,0,0,0,0,0,0,1,0,0,"Does 10 damage plus 10 more damage for each damage counter on Dodrio. As long as Dodrio is Benched, pay Colorless less to retreat your Active Pokémon. Retreat Aid"
base2-35,Exeggutor,base2,Pokémon,Stage 1,Grass,Uncommon,80.0,3,0,1,0,"Legend has it that on rare occasions, one of its heads will drop off and continue on as an Exeggcute.",2,20,1,1,10.0,0,0,0,0,0,0,0,0,0,0,1,0,Switch Exeggutor with 1 of your Benched Pokémon. Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads. 
base2-36,Fearow,base2,Pokémon,Stage 1,Colorless,Uncommon,70.0,0,0,1,0,"With its huge and magnificent wings, it can keep aloft without ever having to land for rest.",2,40,3,4,8.333333333333334,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.  "
base2-37,Gloom,base2,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,The fluid that oozes from its mouth isn't drool; it is a nectar that is used to attract prey.,2,20,1,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Poisoned. Both the Defending Pokémon and Gloom are now Confused (after doing damage). 
base2-38,Lickitung,base2,Pokémon,Basic,Colorless,Uncommon,90.0,3,1,0,0,Its tongue can be extended like a chameleon's. It leaves a stinging sensation when it licks enemies.,2,10,1,2,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. Flip a coin. If heads, the Defending Pokémon is now Confused. "
base2-39,Marowak,base2,Pokémon,Stage 1,Fighting,Uncommon,60.0,1,0,1,0,The bone it holds is its key weapon. It throws the bone skillfully like a boomerang to K.O. targets.,2,30,2,3,7.5,0,0,0,1,0,0,0,0,0,0,0,0,Flip 2 coins. This attack does 30 damage times the number of heads. Search your deck for a Fighting Basic Pokémon card and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) 
base2-40,Nidorina,base2,Pokémon,Stage 1,Grass,Uncommon,70.0,1,0,1,0,The female's horn develops slowly. Prefers physical attacks such as clawing and biting.,2,30,1,3,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused. Flip 2 coins. This attack does 30 damage times the number of heads. "
base2-41,Parasect,base2,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.,2,30,2,3,5.0,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep.  
base2-42,Persian,base2,Pokémon,Stage 1,Colorless,Uncommon,70.0,0,0,1,0,"Although its fur has many admirers, it is tough to raise as a pet because of its fickle meanness.",2,30,2,3,10.0,0,0,0,0,0,0,0,0,0,0,0,1," If the Defending Pokémon attacks Persian during your next turn, any damage done by the attack is reduced by 10 (after applying Weakness and Resistance). (Benching either Pokémon ends this effect.) "
base2-43,Primeape,base2,Pokémon,Stage 1,Fighting,Uncommon,70.0,1,0,1,0,Always furious and tenacious to boot. It will not abandon chasing its quarry until its quarry is caught.,2,50,2,3,13.333333333333334,0,0,0,0,0,1,0,0,1,0,0,0,"Flip 3 coins. This attack does 20 damage times the number of heads. Flip a coin. If tails, Primeape is now Confused (after doing damage). "
base2-44,Rapidash,base2,Pokémon,Stage 1,Fire,Uncommon,70.0,0,0,1,0,"Very competitive, this Pokémon will chase anything that moves fast in the hopes of racing it.",2,30,2,3,10.0,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage. Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Rapidash. "
base2-45,Rhydon,base2,Pokémon,Stage 1,Fighting,Uncommon,100.0,3,0,1,0,"Protected by an armor-like hide, it is capable of living in molten lava of 3600 degrees.",2,50,3,4,11.25,0,0,0,0,0,0,0,0,0,0,1,0," Rhydon does 20 damage to itself. If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon. Switch the Pokémon even if Rhydon is knocked out.) "
